design_id,ra,dec,pa,obs
112686,315.0,0.0,0.0,APO
112687,315.0,0.0,0.0,APO
112688,315.0,0.0,60.0,APO
112689,315.0,0.0,60.0,APO
112690,315.0,0.0,120.0,APO
112691,315.0,0.0,120.0,APO
112692,315.0,0.0,180.0,APO
112693,315.0,0.0,180.0,APO
112694,315.0,0.0,240.0,APO
112695,315.0,0.0,240.0,APO
112696,315.0,0.0,300.0,APO
112697,315.0,0.0,300.0,APO
112698,315.0,-20.0,0.0,LCO
112699,315.0,20.0,0.0,APO
112700,315.0,-20.0,0.0,LCO
112701,315.0,20.0,0.0,APO
112702,315.0,-20.0,60.0,LCO
112703,315.0,20.0,60.0,APO
112704,315.0,-20.0,60.0,LCO
112705,315.0,20.0,60.0,APO
112706,315.0,-20.0,120.0,LCO
112707,315.0,20.0,120.0,APO
112708,315.0,-20.0,120.0,LCO
112709,315.0,20.0,120.0,APO
112710,315.0,-20.0,180.0,LCO
112711,315.0,20.0,180.0,APO
112712,315.0,-20.0,180.0,LCO
112713,315.0,20.0,180.0,APO
112714,315.0,-20.0,240.0,LCO
112715,315.0,20.0,240.0,APO
112716,315.0,-20.0,240.0,LCO
112717,315.0,20.0,240.0,APO
112718,315.0,-20.0,300.0,LCO
112719,315.0,20.0,300.0,APO
112720,315.0,-20.0,300.0,LCO
112721,315.0,20.0,300.0,APO
112722,315.0,-40.0,0.0,LCO
112723,315.0,-40.0,0.0,LCO
112724,315.0,-40.0,60.0,LCO
112725,315.0,-40.0,60.0,LCO
112726,315.0,-40.0,120.0,LCO
112727,315.0,-40.0,120.0,LCO
112728,315.0,-40.0,180.0,LCO
112729,315.0,-40.0,180.0,LCO
112730,315.0,-40.0,240.0,LCO
112731,315.0,-40.0,240.0,LCO
112732,315.0,-40.0,300.0,LCO
112733,315.0,-40.0,300.0,LCO
112734,315.0,-60.0,0.0,LCO
112735,315.0,-60.0,0.0,LCO
112736,315.0,-60.0,60.0,LCO
112737,315.0,-60.0,60.0,LCO
112738,315.0,-60.0,120.0,LCO
112739,315.0,-60.0,120.0,LCO
112740,315.0,-60.0,180.0,LCO
112741,315.0,-60.0,180.0,LCO
112742,315.0,-60.0,240.0,LCO
112743,315.0,-60.0,240.0,LCO
112744,315.0,-60.0,300.0,LCO
112745,315.0,-60.0,300.0,LCO
112746,330.0,0.0,0.0,APO
112747,330.0,0.0,0.0,APO
112748,330.0,0.0,60.0,APO
112749,330.0,0.0,60.0,APO
112750,330.0,0.0,120.0,APO
112751,330.0,0.0,120.0,APO
112752,330.0,0.0,180.0,APO
112753,330.0,0.0,180.0,APO
112754,330.0,0.0,240.0,APO
112755,330.0,0.0,240.0,APO
112756,330.0,0.0,300.0,APO
112757,330.0,0.0,300.0,APO
112758,330.0,-20.0,0.0,LCO
112759,330.0,20.0,0.0,APO
112760,330.0,-20.0,0.0,LCO
112761,330.0,20.0,0.0,APO
112762,330.0,-20.0,60.0,LCO
112763,330.0,20.0,60.0,APO
112764,330.0,-20.0,60.0,LCO
112765,330.0,20.0,60.0,APO
112766,330.0,-20.0,120.0,LCO
112767,330.0,20.0,120.0,APO
112768,330.0,-20.0,120.0,LCO
112769,330.0,20.0,120.0,APO
112770,330.0,-20.0,180.0,LCO
112771,330.0,20.0,180.0,APO
112772,330.0,-20.0,180.0,LCO
112773,330.0,20.0,180.0,APO
112774,330.0,-20.0,240.0,LCO
112775,330.0,20.0,240.0,APO
112776,330.0,-20.0,240.0,LCO
112777,330.0,20.0,240.0,APO
112778,330.0,-20.0,300.0,LCO
112779,330.0,20.0,300.0,APO
112780,330.0,-20.0,300.0,LCO
112781,330.0,20.0,300.0,APO
112782,330.0,-40.0,0.0,LCO
112783,330.0,40.0,0.0,APO
112784,330.0,-40.0,0.0,LCO
112785,330.0,40.0,0.0,APO
112786,330.0,-40.0,60.0,LCO
112787,330.0,40.0,60.0,APO
112788,330.0,-40.0,60.0,LCO
112789,330.0,40.0,60.0,APO
112790,330.0,-40.0,120.0,LCO
112791,330.0,40.0,120.0,APO
112792,330.0,-40.0,120.0,LCO
112793,330.0,40.0,120.0,APO
112794,330.0,-40.0,180.0,LCO
112795,330.0,40.0,180.0,APO
112796,330.0,-40.0,180.0,LCO
112797,330.0,40.0,180.0,APO
112798,330.0,-40.0,240.0,LCO
112799,330.0,40.0,240.0,APO
112800,330.0,-40.0,240.0,LCO
112801,330.0,40.0,240.0,APO
112802,330.0,-40.0,300.0,LCO
112803,330.0,40.0,300.0,APO
112804,330.0,-40.0,300.0,LCO
112805,330.0,40.0,300.0,APO
112806,330.0,-60.0,0.0,LCO
112807,330.0,-60.0,0.0,LCO
112808,330.0,-60.0,60.0,LCO
112809,330.0,-60.0,60.0,LCO
112810,330.0,-60.0,120.0,LCO
112811,330.0,-60.0,120.0,LCO
112812,330.0,-60.0,180.0,LCO
112813,330.0,-60.0,180.0,LCO
112814,330.0,-60.0,240.0,LCO
112815,330.0,-60.0,240.0,LCO
112816,330.0,-60.0,300.0,LCO
112817,330.0,-60.0,300.0,LCO
112818,345.0,0.0,0.0,APO
112819,345.0,0.0,0.0,APO
112820,345.0,0.0,60.0,APO
112821,345.0,0.0,60.0,APO
112822,345.0,0.0,120.0,APO
112823,345.0,0.0,120.0,APO
112824,345.0,0.0,180.0,APO
112825,345.0,0.0,180.0,APO
112826,345.0,0.0,240.0,APO
112827,345.0,0.0,240.0,APO
112828,345.0,0.0,300.0,APO
112829,345.0,0.0,300.0,APO
112830,345.0,-20.0,0.0,LCO
112831,345.0,20.0,0.0,APO
112832,345.0,-20.0,0.0,LCO
112833,345.0,20.0,0.0,APO
112834,345.0,-20.0,60.0,LCO
112835,345.0,20.0,60.0,APO
112836,345.0,-20.0,60.0,LCO
112837,345.0,20.0,60.0,APO
112838,345.0,-20.0,120.0,LCO
112839,345.0,20.0,120.0,APO
112840,345.0,-20.0,120.0,LCO
112841,345.0,20.0,120.0,APO
112842,345.0,-20.0,180.0,LCO
112843,345.0,20.0,180.0,APO
112844,345.0,-20.0,180.0,LCO
112845,345.0,20.0,180.0,APO
112846,345.0,-20.0,240.0,LCO
112847,345.0,20.0,240.0,APO
112848,345.0,-20.0,240.0,LCO
112849,345.0,20.0,240.0,APO
112850,345.0,-20.0,300.0,LCO
112851,345.0,20.0,300.0,APO
112852,345.0,-20.0,300.0,LCO
112853,345.0,20.0,300.0,APO
112854,345.0,-40.0,0.0,LCO
112855,345.0,40.0,0.0,APO
112856,345.0,-40.0,0.0,LCO
112857,345.0,40.0,0.0,APO
112858,345.0,-40.0,60.0,LCO
112859,345.0,40.0,60.0,APO
112860,345.0,-40.0,60.0,LCO
112861,345.0,40.0,60.0,APO
112862,345.0,-40.0,120.0,LCO
112863,345.0,40.0,120.0,APO
112864,345.0,-40.0,120.0,LCO
112865,345.0,40.0,120.0,APO
112866,345.0,-40.0,180.0,LCO
112867,345.0,40.0,180.0,APO
112868,345.0,-40.0,180.0,LCO
112869,345.0,40.0,180.0,APO
112870,345.0,-40.0,240.0,LCO
112871,345.0,40.0,240.0,APO
112872,345.0,-40.0,240.0,LCO
112873,345.0,40.0,240.0,APO
112874,345.0,-40.0,300.0,LCO
112875,345.0,40.0,300.0,APO
112876,345.0,-40.0,300.0,LCO
112877,345.0,40.0,300.0,APO
112878,345.0,-60.0,0.0,LCO
112879,345.0,-60.0,0.0,LCO
112880,345.0,-60.0,60.0,LCO
112881,345.0,-60.0,60.0,LCO
112882,345.0,-60.0,120.0,LCO
112883,345.0,-60.0,120.0,LCO
112884,345.0,-60.0,180.0,LCO
112885,345.0,-60.0,180.0,LCO
112886,345.0,-60.0,240.0,LCO
112887,345.0,-60.0,240.0,LCO
112888,345.0,-60.0,300.0,LCO
112889,345.0,-60.0,300.0,LCO
112890,308.0,41.0,0.0,APO
112891,308.0,41.0,0.0,APO
178598,0.0,-29.0,270.0,LCO
178599,15.0,-29.0,270.0,LCO
178600,30.0,-29.0,270.0,LCO
178601,45.0,-29.0,270.0,LCO
178602,60.0,-29.0,270.0,LCO
178603,75.0,-29.0,270.0,LCO
178604,90.0,-29.0,270.0,LCO
178605,105.0,-29.0,270.0,LCO
178606,120.0,-29.0,270.0,LCO
178607,135.0,-29.0,270.0,LCO
178608,150.0,-29.0,270.0,LCO
178609,165.0,-29.0,270.0,LCO
178610,180.0,-29.0,270.0,LCO
178611,195.0,-29.0,270.0,LCO
178612,210.0,-29.0,270.0,LCO
178613,225.0,-29.0,270.0,LCO
178614,240.0,-29.0,270.0,LCO
178615,255.0,-29.0,270.0,LCO
178616,270.0,-29.0,270.0,LCO
178617,285.0,-29.0,270.0,LCO
178618,300.0,-29.0,270.0,LCO
178619,315.0,-29.0,270.0,LCO
178620,330.0,-29.0,270.0,LCO
178621,345.0,-29.0,270.0,LCO
